codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
65133,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65132,BRASIL,SALVADOR,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65131,BRASIL,PIUMHI,MG,INCIDENTE,,,OUTROS
65130,BRASIL,PALESTINA,SP,INCIDENTE,,,OUTROS
65129,BRASIL,JUAZEIRO DO NORTE,CE,INCIDENTE,,,COLISÃO COM AVE
65128,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65127,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
65126,BRASIL,NOVA OLINDA DO NORTE,AM,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
65125,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65124,BRASIL,SÃO PAULO,SP,INCIDENTE,,,OUTROS
65123,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,,,OUTROS
65122,BRASIL,NOVO HAMBURGO,RS,INCIDENTE,,,OUTROS
65121,BRASIL,RIO LARGO,AL,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65120,BRASIL,GUARULHOS,SP,INCIDENTE,,,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
65119,BRASIL,NÃO IDENTIFICADA,RR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65118,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65117,BRASIL,SALVADOR,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65116,BRASIL,CAMPINAS,SP,INCIDENTE,,,EXCURSÃO DE PISTA
65115,BRASIL,CURITIBA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65114,BRASIL,BRAGANÇA PAULISTA,SP,INCIDENTE,,,OUTROS
65113,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | SUPERAQUECIMENTO
65112,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65111,BRASIL,RECIFE,PE,INCIDENTE,,,OUTROS
65110,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
65109,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
65108,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65107,BRASIL,BRASÍLIA,DF,INCIDENTE,,,OUTROS
65106,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
65105,BRASIL,SALVADOR,BA,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO
65104,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65103,BRASIL,PRADO,BA,INCIDENTE,,,PERDA DE CONTROLE EM VOO
65102,BRASIL,GOIÂNIA,GO,INCIDENTE,,,COLISÃO COM AVE
65101,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65100,BRASIL,LONDRINA,PR,INCIDENTE,,,INDETERMINADO
65099,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,INDETERMINADO
65098,BRASIL,IMPERATRIZ,MA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65097,BRASIL,DOIS VIZINHOS,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65096,BRASIL,RIO BRANCO,AC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65095,BRASIL,GOIÂNIA,GO,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
65094,BRASIL,FORQUILHINHA,SC,INCIDENTE,,,EXCURSÃO DE PISTA
65093,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
65092,BRASIL,CURITIBA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
65091,BRASIL,SANTO ANTÔNIO DO LEVERGER,MT,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
65090,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COLISÃO COM AVE
65089,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65088,BRASIL,BRAGANÇA PAULISTA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65087,BRASIL,ARAÇATUBA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
65086,BRASIL,ARUANÃ,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65085,BRASIL,SANTARÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65084,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65083,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65082,BRASIL,LONDRINA,PR,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
65081,BRASIL,RECIFE,PE,INCIDENTE,,,COLISÃO COM AVE
65080,BRASIL,CURITIBA,PR,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
65079,BRASIL,CURITIBA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
65078,BRASIL,CURITIBA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65077,BRASIL,UBERABA,MG,INCIDENTE,,,EXCURSÃO DE PISTA
65076,BRASIL,GUARULHOS,SP,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
65075,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,EXCURSÃO DE PISTA
65074,BRASIL,JUIZ DE FORA,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
65073,BRASIL,GUARULHOS,SP,INCIDENTE,,,OUTROS
65072,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65071,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65070,BRASIL,SALVADOR,BA,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE
65069,BRASIL,GUARULHOS,SP,INCIDENTE,,,COLISÃO COM AVE
65068,BRASIL,GUARULHOS,SP,INCIDENTE,,,COLISÃO COM AVE
65067,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65066,BRASIL,URUAÇU,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65065,BRASIL,RECIFE,PE,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
65064,BRASIL,PORTO VELHO,RO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
65063,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65062,BRASIL,BRASÍLIA,DF,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
65061,BRASIL,UBERABA,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65060,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,OUTROS
65059,BRASIL,CAMPO GRANDE,MS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
65058,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65057,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65056,BRASIL,JUAZEIRO DO NORTE,CE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
65055,BRASIL,LONDRINA,PR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
65054,BRASIL,GUARULHOS,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
65053,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65052,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65051,BRASIL,ARAPONGAS,PR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
65050,BRASIL,TERESINA,PI,INCIDENTE,,,EXCURSÃO DE PISTA
65049,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65048,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65047,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
65046,BRASIL,MANAUS,AM,INCIDENTE,,,EXCURSÃO DE PISTA
65045,BRASIL,BELÉM,PA,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
65044,BRASIL,MANAUS,AM,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
65043,BRASIL,SAPEZAL,MT,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65042,BRASIL,CURITIBA,PR,INCIDENTE,,,OUTROS
65041,BRASIL,BRASÍLIA,DF,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
65040,BRASIL,LONDRINA,PR,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
65039,BRASIL,NÃO IDENTIFICADA,SC,INCIDENTE,,,VOO CONTROLADO CONTRA O TERRENO
65038,BRASIL,JUIZ DE FORA,MG,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
65037,BRASIL,GUARULHOS,SP,INCIDENTE,,,EXCURSÃO DE PISTA
65036,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
65035,BRASIL,MANAUS,AM,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
65034,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65033,BRASIL,PALMAS,TO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65032,BRASIL,FORTALEZA,CE,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
65031,BRASIL,VITÓRIA,ES,INCIDENTE,,,VOO CONTROLADO CONTRA O TERRENO
65030,BRASIL,VARGINHA,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65029,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65028,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65027,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65026,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65025,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65024,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
65023,BRASIL,SALVADOR,BA,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
65022,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65021,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | VAZAMENTO DE COMBUSTÍVEL
65020,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO
65019,BRASIL,RECIFE,PE,INCIDENTE,,,COLISÃO COM AVE
65018,BRASIL,CAMPINAS,SP,INCIDENTE,,,OUTROS
65017,BRASIL,SOROCABA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65016,BRASIL,NAVEGANTES,SC,INCIDENTE,,,EXCURSÃO DE PISTA
65015,BRASIL,CASCAVEL,PR,INCIDENTE,,,EXCURSÃO DE PISTA
65014,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
65013,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
65012,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
65011,BRASIL,LONDRINA,PR,INCIDENTE,,,EXCURSÃO DE PISTA
65010,BRASIL,MACAÉ,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
65009,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
65008,BRASIL,NAVEGANTES,SC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
65007,BRASIL,LONDRINA,PR,INCIDENTE,,,EXCURSÃO DE PISTA
65006,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
65005,BRASIL,SALVADOR,BA,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
65004,BRASIL,RECIFE,PE,INCIDENTE,,,OUTROS
65003,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
65002,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
65001,BRASIL,CACHOEIRA DO SUL,RS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65000,BRASIL,FORTALEZA,CE,INCIDENTE,,,COLISÃO COM AVE
64999,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
64998,BRASIL,RIO VERDE,GO,INCIDENTE,,,EXCURSÃO DE PISTA
64997,BRASIL,CAMPINAS,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
64996,BRASIL,CODAJÁS,AM,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
64995,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64994,BRASIL,LONDRINA,PR,INCIDENTE,,,EXCURSÃO DE PISTA
64993,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
64992,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
64991,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64990,BRASIL,JUAZEIRO DO NORTE,CE,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
64989,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
64988,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
64987,BRASIL,SALVADOR,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
64986,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64985,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
64984,BRASIL,SALVADOR,BA,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
64983,BRASIL,RECIFE,PE,INCIDENTE,,,COLISÃO COM AVE
64982,BRASIL,PARÁ DE MINAS,MG,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
64981,BRASIL,LONDRINA,PR,INCIDENTE,,,OUTROS
64980,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64979,BRASIL,NOVA OLINDA DO NORTE,AM,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
64978,BRASIL,LONDRINA,PR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
64977,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
64976,BRASIL,FORTALEZA,CE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
64975,BRASIL,MARICÁ,RJ,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64974,BRASIL,TAPEJARA,PR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
64973,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
64972,BRASIL,SOROCABA,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64971,BRASIL,SÃO PAULO,SP,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM AERONAVE NO SOLO
64970,BRASIL,PRESIDENTE PRUDENTE,SP,INCIDENTE,,,EXCURSÃO DE PISTA
64969,BRASIL,ARAÇATUBA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO
64968,BRASIL,GOIÂNIA,GO,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
64967,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
64966,BRASIL,ITIQUIRA,MT,INCIDENTE,,,COLISÃO COM AVE
64965,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
64964,BRASIL,RECIFE,PE,INCIDENTE,,,COLISÃO COM AVE
64963,BRASIL,PORTO MURTINHO,MS,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO)
64962,BRASIL,LONDRINA,PR,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO
64961,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
64960,BRASIL,GUARULHOS,SP,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
64959,BRASIL,MONTES CLAROS,MG,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
64958,BRASIL,FORTALEZA,CE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64957,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64956,BRASIL,CAMPINAS,SP,INCIDENTE,,,COLISÃO COM AVE
64955,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64954,BRASIL,CUIABÁ,MT,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64953,BRASIL,ANGRA DOS REIS,RJ,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64952,BRASIL,CARAZINHO,RS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64951,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,EXCURSÃO DE PISTA
64950,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
64949,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,EXCURSÃO DE PISTA
64948,BRASIL,FRANCA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | SUPERAQUECIMENTO
64947,BRASIL,ITÁPOLIS,SP,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
64946,BRASIL,CATANDUVA,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
64945,BRASIL,SÃO PAULO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
64944,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
64943,BRASIL,FORTALEZA,CE,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
64942,BRASIL,ALTO GARÇAS,MT,INCIDENTE,,,EXCURSÃO DE PISTA
64941,BRASIL,CAMPINAS,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64940,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
64939,BRASIL,ILHÉUS,BA,INCIDENTE,,,EXCURSÃO DE PISTA
64938,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
64937,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,OUTROS | COM LANÇAMENTO DE PESSOAS
64936,BRASIL,ALTO PIQUIRI,PR,INCIDENTE,,,EXCURSÃO DE PISTA
64935,BRASIL,CANARANA,MT,INCIDENTE,,,PERDA DE CONTROLE EM VOO
64934,BRASIL,CURITIBA,PR,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
64933,BRASIL,LONDRINA,PR,INCIDENTE,,,PERDA DE CONTROLE EM VOO
61080,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,EXCURSÃO DE PISTA
61079,BRASIL,PONTA GROSSA,PR,ACIDENTE,-50.14638889,-25.18555556,PERDA DE CONTROLE EM VOO
61075,BRASIL,CAJAMAR,SP,INCIDENTE,-46.82805556,-23.38750000,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
61073,BRASIL,CAMPOS DOS GOYTACAZES,RJ,ACIDENTE,-41.30611111,-21.79083333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
61071,BRASIL,SANTOS,SP,ACIDENTE,-46.36166667,-23.85500000,EXCURSÃO DE PISTA | POUSO LONGO
61070,BRASIL,REDENÇÃO,PA,INCIDENTE GRAVE,-49.98055556,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
61053,BRASIL,VIAMÃO,RS,ACIDENTE,-51.01611111,-30.00805556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
61052,BRASIL,SÃO PAULO,SP,INCIDENTE,,-23.62611111,PERDA DE CONTROLE EM VOO
61051,BRASIL,ARENÁPOLIS,MT,ACIDENTE,-56.91583333,-14.39750000,PERDA DE CONTROLE EM VOO
61043,BRASIL,ANGRA DOS REIS,RJ,INCIDENTE,-44.30722222,-22.97527778,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
61042,BRASIL,RIO DE JANEIRO,RJ,ACIDENTE,-43.41138889,-22.94638889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
61037,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99388889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
61033,BRASIL,ANGRA DOS REIS,RJ,INCIDENTE GRAVE,-44.30722222,-22.97527778,OUTROS
61031,BRASIL,PIRAQUARA,PR,ACIDENTE,-49.10277778,-25.46138889,COLISÃO COM AVE
61030,BRASIL,BREVES,PA,INCIDENTE,-50.44138889,-16.38611111,OPERAÇÃO A BAIXA ALTITUDE
61025,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
61015,BRASIL,PEDRA PRETA,MT,ACIDENTE,-53.92888889,-16.72833333,PERDA DE CONTROLE EM VOO
61014,BRASIL,AMAJARI,RR,INCIDENTE GRAVE,-61.86944444,,OUTROS
61012,BRASIL,PORTO SEGURO,BA,ACIDENTE,-39.10805556,-16.54138889,COLISÃO COM AVE
