codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
83474,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83473,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
83472,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
83471,BRASIL,CHAPECÓ,SC,INCIDENTE,-5265888888888,-2713388888888,COLISÃO COM AVE
83470,BRASIL,GOIANÁ,MG,INCIDENTE,-4317305555555,-2151305555555,COLISÃO COM AVE
83469,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-431625,-22.91,COLISÃO COM AVE
83468,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,COLISÃO COM AVE
83467,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,COLISÃO COM AVE
83466,BRASIL,ALTO ALEGRE,RR,INCIDENTE,-6289944444444,24997222222222,COLISÃO COM AVE
83465,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,COLISÃO COM AVE
83463,BRASIL,FORMIGUEIRO,RS,ACIDENTE,-5345194444444,-2994583333333,COLISÃO COM AVE
83462,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,COLISÃO COM AVE
83461,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
83460,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-4395055555555,-1985194444444,COLISÃO COM AVE
83459,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,COLISÃO COM AVE
83458,BRASIL,BELÉM,PA,INCIDENTE,-4847888888888,-1384722222222,COLISÃO COM AVE
83457,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,COLISÃO COM AVE
83456,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
83455,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,COLISÃO COM FAUNA
83454,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM FAUNA
83453,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,COLISÃO COM FAUNA
83452,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,COLISÃO COM FAUNA
83451,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,EXCURSÃO DE PISTA
83450,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,PERDA DE CONTROLE NO SOLO
83449,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FOGO/FUMAÇA (SEM IMPACTO)
83448,BRASIL,PETROLINA,PE,INCIDENTE,-4056361111111,-93675,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83447,BRASIL,JAGUARUNA,SC,INCIDENTE,-4906027777777,-2867527777777,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83446,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,PERDA DE CONTROLE EM VOO
83445,BRASIL,NAVEGANTES,SC,INCIDENTE,-4865083333333,-2687861111111,INDETERMINADO
83444,BRASIL,NAVEGANTES,SC,INCIDENTE,-4865083333333,-2687861111111,INDETERMINADO
83443,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,PERDA DE CONTROLE EM VOO
83442,BRASIL,SÃO LUÍS,MA,INCIDENTE,-4423611111111,-2586944444444,OUTROS
83441,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
83440,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
83439,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
83438,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,COLISÃO COM AVE
83437,BRASIL,JAGUARUNA,SC,INCIDENTE,-4906027777777,-2867527777777,COLISÃO COM AVE
83436,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,COLISÃO COM AVE
83435,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
83434,BRASIL,PARAUAPEBAS,PA,INCIDENTE,-5000333333333,-6117777777777,COLISÃO COM AVE
83433,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
83432,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-5467027777777,-2046944444444,COLISÃO COM AVE
83431,BRASIL,GOIÂNIA,GO,INCIDENTE,-4922111111111,-166325,COLISÃO COM AVE
83430,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-5467027777777,-2046944444444,COLISÃO COM AVE
83429,BRASIL,GOIÂNIA,GO,INCIDENTE,-4922111111111,-166325,COLISÃO COM AVE
83428,BRASIL,LONDRINA,PR,INCIDENTE,-5113666666666,-2333027777777,COLISÃO COM AVE
83427,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO NO SOLO
83426,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,COLISÃO COM FAUNA
83425,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM FAUNA
83424,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM FAUNA
83422,BRASIL,SANTA RITA DO TRIVELATO,MT,ACIDENTE,-5508111111111,-1386861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83421,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83420,BRASIL,NAVEGANTES,SC,INCIDENTE,-4865083333333,-2687861111111,COLISÃO COM AVE
83419,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,COLISÃO COM AVE
83418,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,COLISÃO COM AVE
83410,BRASIL,VIAMÃO,RS,ACIDENTE,-5076972222222,-30.25,COLISÃO COM AVE
83409,BRASIL,ARACAJU,SE,INCIDENTE,-3707333333333,-1098527777777,COLISÃO COM AVE
83408,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,COLISÃO COM AVE
83407,BRASIL,BELÉM,PA,INCIDENTE,-4847888888888,-1384722222222,COLISÃO COM AVE
83406,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-5467027777777,-2046944444444,COLISÃO COM AVE
83405,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-5467027777777,-2046944444444,COLISÃO COM AVE
83404,BRASIL,PALMAS,TO,INCIDENTE,-4835777777777,-10.29,EXCURSÃO DE PISTA
83403,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83402,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83401,BRASIL,MARABÁ,PA,INCIDENTE,-4913805555555,-5368055555555,EXCURSÃO DE PISTA
83400,BRASIL,GOIÂNIA,GO,INCIDENTE,-4922111111111,-166325,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83399,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83398,BRASIL,CURITIBA,PR,INCIDENTE,-4923361111111,-2540333333333,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
83397,BRASIL,SINOP,MT,INCIDENTE,-5558611111111,-11885,EXCURSÃO DE PISTA
83396,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,OPERAÇÕES NO SOLO
83395,BRASIL,BELÉM,PA,INCIDENTE,-4847888888888,-1384722222222,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83394,BRASIL,CHAPECÓ,SC,INCIDENTE,-5265888888888,-2713388888888,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83393,BRASIL,PELOTAS,RS,INCIDENTE,-5233111111111,-3171611111111,COLISÃO COM AVE
83392,BRASIL,CHAPECÓ,SC,INCIDENTE,-5265888888888,-2713388888888,COLISÃO COM AVE
